		GSM17378	GSM17379	GSM17380	GSM17381	GSM17382	GSM17383	GSM17384	GSM17385	GSM17386	GSM17387	GSM17388	GSM17389	GSM17390	GSM17391	GSM17392	GSM45690	GSM45691	GSM45692	GSM45693	GSM45706	GSM45707	GSM45708	GSM45709	GSM146345	GSM146346	GSM146347	GSM146348	GSM146349	GSM146350	GSM146351	GSM146352	GSM146353	GSM146354
Anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	732.1	628.9	718.95	804.95	488.95	466.55	618.45	297.45	323.9	327.0	348.0	436.65	323.2	433.35	475.95	402.75	781.25	771.75	682.5	300.15	321.25	384.4	369.85	494.190053067	458.1173819	439.0187184	355.1964762	547.480029	677.3279175	534.756227033	584.4892258	643.0470208	565.845877767
Atxn10	ataxin 10	796.15	806.7	773.3	673.3	676.25	827.6	635.55	759.55	853.45	741.05	665.0	995.45	925.25	798.95	882.3	853.95	740.7	701.45	677.05	859.3	811.25	722.55	706.1	958.75346328	770.99592645	797.41817544	903.021355713	822.059093295	1129.13057006	758.113839225	697.894010995	693.638913878	740.785559195
S100g	S100 calcium binding protein G	17.65	37.2	11.55	60.7	38.95	40.95	29.3	29.25	225.65	15.85	24.35	43.4	44.75	37.75	12.4	39.4	8.6	33.95	52.35	32.35	69.2	64.05	12.1	4.376855501	3.176361624	3.666684074	4.191004549	5.192608476	8.382759372	13.04419252	4.405859728	4.401102036	4.239744397
Phka2	phosphorylase kinase alpha 2	206.5	281.9	263.8	291.9	241.5	362.0	189.9	313.6	239.0	292.5	351.2	422.5	190.8	323.0	176.4	238.1	234.4	230.4	348.8	310.2	243.2	182.8	333.9	303.4687289	215.932368785	252.925003535	346.497206535	308.89143552	349.02825745	268.5302148	297.82208946	363.252777185	329.147069735
B3galt1	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1	58.4	39.0	140.4	45.2	17.0	19.7	30.3	25.9	24.3	16.5	21.5	17.5	11.9	47.0	71.5	47.0	119.4	122.6	104.4	20.6	14.8	22.9	32.4	17.482211	47.2461247635	13.18211892	36.991732675	43.20109098	64.481790595	68.179905805	67.43030395	68.862021175	33.250087755
Dntt	deoxynucleotidyltransferase, terminal	191.966666667	190.5	164.866666667	356.366666667	391.7	172.0	282.066666667	89.7	91.8	104.6	117.833333333	93.0	110.0	92.5333333333	108.833333333	201.066666667	219.466666667	188.3	148.133333333	166.8	184.3	159.366666667	166.0	130.877546997	71.46442531	65.6299672333	126.664349427	84.4310401633	83.5471655233	146.891132183	105.255027077	160.567158013	136.052844083
Rassf2	Ras association (RalGDS/AF-6) domain family 2	18.1	23.3	30.2	25.6	52.1	34.9	55.8	19.7	41.2	25.6	26.7	20.4	19.3	54.4	22.5	47.6	24.0	37.1	76.6	24.0	41.1	24.2	39.7	3.968351481	7.663724533	3.279537541	28.78401435	21.8256651	37.43772667	69.96825069	45.13180393	3.808091899	146.2663631
Fmn1	formin 1	44.1	23.05	41.85	42.5	13.3	21.6	29.65	9.4	10.85	29.4	30.3	23.35	11.3	17.25	20.6	12.15	28.7	18.05	16.25	29.15	33.65	14.7	42.1	18.13275442	13.74220311	25.01652791	54.85691756	30.43022063	21.25248681	18.86475973	19.91268674	31.15620721	25.89012275
Akap9	A kinase (PRKA) anchor protein (yotiao) 9	36.8	15.4	54.3	100.5	106.7	66.1	90.9	10.3	48.9	42.0	99.2	9.6	11.6	8.3	47.9	10.6	32.6	33.7	69.1	67.8	10.8	91.6	13.9	43.38773003	61.646935995	71.57527672	71.357403875	31.4478783	36.874538735	78.6420012	10.556247215	47.9866043865	55.336395541
Sva	seminal vesicle antigen	16.1	27.2	21.2	13.3	39.0	30.7	11.4	30.0	8.3	26.3	60.2	71.8	5.5	16.1	6.2	12.0	11.5	10.2	16.0	8.2	13.1	6.2	10.4	15.08565939	8.762390997	6.464196768	10.87970936	13.44905092	11.20041147	17.18688277	7.798655742	13.80013322	6.550060498
6330403K07Rik	RIKEN cDNA 6330403K07 gene	18.0666666667	17.2666666667	12.5666666667	15.6333333333	19.7666666667	28.2666666667	15.3666666667	21.2	15.9666666667	20.1666666667	13.0333333333	9.06666666667	14.3666666667	10.1	20.2333333333	8.33333333333	27.0666666667	9.96666666667	34.8333333333	21.4666666667	12.8333333333	26.6333333333	14.0333333333	15.63140246	51.53703307	21.46417337	13.04080606	17.74048868	7.562858829	19.73759805	62.33314236	21.34850072	9.889962852
P140	P140 gene	21.8	22.7	22.1	21.9	23.2	19.7	6.5	26.0	21.1	12.4	14.8	34.6	13.9	16.1	13.2	15.2	23.3	10.2	36.6	28.5	85.7	31.6	29.9	31.42428241	36.57858247	53.48784997	30.58839466	13.96714279	32.84002831	7.356805922	27.41642676	40.6078775	108.2705921
Tcstv1	2-cell-stage, variable group, member 1	28.9	78.5	41.8	84.7	64.0	55.3	43.7	54.6	38.1	74.8	62.6	17.4	8.8	52.1	15.1	18.1	86.2	49.3	115.5	50.9	12.0	141.8	66.9	66.86024989	13.62366314	37.39011369	53.30904465	9.318770159	62.01212832	69.31387145	67.37104751	31.56701668	48.34169417
Myt1l	myelin transcription factor 1-like	72.1666666667	156.1	108.6	116.066666667	116.0	74.6666666667	79.4333333333	169.333333333	155.766666667	149.1	92.2	52.6	120.733333333	73.8333333333	163.666666667	139.533333333	123.0	116.433333333	79.6	140.4	93.3	130.333333333	118.866666667	142.4512386	69.74110855	63.46480419	64.966555675	145.195789495	78.41759638	136.8925757	110.517630545	166.3074041	111.14612119
Rps8	ribosomal protein S8	4962.1	4736.5	5039.9	5276.8	4724.8	4476.9	4586.4	5146.7	5052.7	4894.0	5839.3	7032.9	6909.7	4607.5	5120.2	5137.0	4586.2	4358.6	5067.3	5227.1	6192.0	6340.2	6739.0	4742.081708	5098.33688167	4784.86120133	4712.07541867	5332.80174967	5647.46893233	6007.46058	5761.127386	6108.05936	5421.18979433
Rpusd4	RNA pseudouridylate synthase domain containing 4	191.0	206.0	162.7	237.6	216.4	164.1	173.7	170.2	172.9	159.8	183.9	171.0	157.6	159.3	176.9	225.6	204.1	189.2	215.5	166.4	166.6	157.7	181.5	37.92503779	183.5699198	234.3201695	219.6381426	144.9468041	222.8527368	58.36485377	33.23162015	250.4339629	30.88051031
Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	46.7	70.4	252.2	189.6	67.4	67.4	49.6	214.1	120.9	90.6	122.5	41.1	37.6	127.3	194.0	237.7	213.1	118.2	230.5	107.3	86.5	196.7	64.3	139.6933841	91.14300494	48.35484225	92.22298605	88.17018595	83.55324586	90.2829936	71.12589625	210.8069548	108.1331714
Elof1	elongation factor 1 homolog (ELF1, S. cerevisiae)	719.7	647.5	707.4	694.7	622.4	733.3	585.2	761.2	636.6	726.6	672.2	990.7	492.4	727.8	810.6	637.5	690.2	565.6	547.3	754.5	821.3	738.8	777.5	571.7100828	793.4141621	533.9779711	460.269001	670.9123718	1104.686117	704.0047389	662.7970897	610.6062559	706.2752147
Nup54	nucleoporin 54	80.0	55.5	34.5	35.2	32.3	51.9	46.5	170.9	66.9	244.0	101.7	267.6	442.6	53.3	108.2	54.2	61.0	72.5	53.7	46.2	68.4	66.7	90.4	123.911781687	207.707632487	137.013898923	138.804427503	142.585630693	178.081668883	228.582236627	152.87728509	153.32964593	129.304443152
Krtap6-1	keratin associated protein 6-1	79.2666666667	130.8	92.7333333333	185.366666667	141.366666667	101.066666667	134.166666667	68.3	82.1333333333	101.333333333	124.433333333	78.8333333333	65.1333333333	99.8333333333	73.1666666667	96.5666666667	66.3666666667	78.3333333333	112.166666667	73.3333333333	133.8	66.7	120.4	63.2817713433	770.685151567	40.7057345267	135.516946563	111.086347423	86.176677766	77.89856998	100.28890051	106.377027184	108.686565293
Strap	serine/threonine kinase receptor associated protein	928.2	709.6	546.5	773.6	613.1	1164.0	1021.8	1574.7	1011.7	988.3	960.3	760.3	1840.2	592.5	1014.4	1458.6	939.7	1431.9	955.0	1153.0	823.3	1015.4	728.7	684.851451267	799.447449367	699.498736867	1068.6957684	745.550005033	644.798765703	716.2226799	765.731885567	694.4119527	827.684572767
Akap8l	A kinase (PRKA) anchor protein 8-like	566.9	434.3	338.4	600.8	442.8	495.0	337.0	646.6	568.2	612.0	650.0	668.2	276.0	516.9	560.2	342.5	420.8	307.0	418.8	491.4	597.9	466.8	683.4	437.9514176	392.3701502	469.2703141	616.4194755	429.0668813	505.5427325	686.6243599	365.2215125	490.2620759	363.0308162
Nxt1	NTF2-related export protein 1	311.0	266.8	299.2	337.1	281.3	324.2	351.0	345.4	368.0	329.7	393.1	369.7	373.6	330.1	287.1	316.3	311.0	314.4	340.4	367.6	382.5	351.7	343.0	419.494027	259.5947138	318.6493786	366.3911346	347.0250093	269.7413186	352.6240777	400.3358891	323.5728108	291.8235671
Kcnn1	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1	380.4	257.0	458.8	159.2	236.5	166.2	272.1	193.2	175.9	218.8	78.4	337.1	49.3	315.2	163.7	78.9	103.5	412.6	101.7	590.0	160.7	144.5	88.1	250.73081435	123.52188782	172.82842108	248.162719	189.66941365	282.94524705	370.4185098	347.31638715	210.091627895	213.116899615
Nt5dc2	5'-nucleotidase domain containing 2	212.1	134.1	133.3	170.1	162.5	157.7	110.1	241.1	281.5	251.2	257.6	291.2	147.3	254.9	170.0	188.9	253.1	186.2	241.6	209.7	231.2	267.7	152.7	175.408054	90.1181277	108.7625905	145.0352638	119.8219556	200.7552142	194.2030508	256.6106981	284.5237879	297.3979816
Foxg1	forkhead box G1	6.8	3.0	4.4	17.3	4.0	2.7	6.2	4.7	5.5	3.2	7.3	4.6	1.8	7.8	6.1	9.0	4.4	8.0	7.9	5.5	4.7	27.1	5.3	1.816346307	1.961370422	2.938838563	1.39985154	5.297936852	18.24562879	5.550320506	2.829172631	39.5141722	5.876281523
Gfi1b	growth factor independent 1B	27.8	30.5	29.9	155.9	39.6	38.5	23.3	24.9	25.2	43.4	36.1	70.1	20.2	45.1	23.5	31.2	17.1	30.9	35.9	35.5	23.0	31.4	29.7	30.54161669	79.00813921	48.58143744	37.75588406	25.88149772	35.60441279	50.67543245	132.7912646	35.23620662	107.4326248
Gabarapl2	gamma-aminobutyric acid (GABA-A) receptor-associated protein-like 2	1996.5	2277.8	2079.1	2489.7	1994.5	2212.4	1951.3	2139.4	2118.2	2120.3	1878.9	2268.6	2148.6	2646.6	2448.2	2318.0	2192.9	2078.2	2328.0	2411.1	2164.6	2255.5	2389.6	1817.464854	1819.148647	1613.086916	1579.783361	2221.589454	2428.173657	2234.617864	2518.229785	2216.505097	2685.750529
Ptpn14	protein tyrosine phosphatase, non-receptor type 14	99.6	168.1	155.2	183.0	170.7	173.4	112.8	137.2	120.5	104.1	113.7	107.0	101.4	134.7	66.1	137.7	195.5	134.4	97.4	138.7	114.4	160.9	103.0	131.182571415	100.612514645	91.92082672	121.95500424	149.92995746	91.51288733	107.248020645	86.528898407	131.090859645	135.64740516
Mrt4	MRT4, mRNA turnover 4, homolog (S. cerevisiae)	112.4	339.5	264.3	247.1	352.0	452.0	388.4	408.9	415.7	394.8	140.1	319.2	412.8	405.1	191.3	374.0	282.8	130.4	213.9	353.7	460.6	509.5	268.5	401.7944569	430.5067824	347.8410136	326.9307724	348.0276419	294.5492878	569.7389152	148.7072418	329.5796457	124.4048889
Cnot3	CCR4-NOT transcription complex, subunit 3	410.2	387.0	360.5	441.0	575.1	446.3	415.8	385.4	396.7	330.0	501.5	284.8	129.8	469.2	345.7	380.3	330.3	330.8	364.0	394.6	426.9	423.9	491.1	389.8646769	438.1430372	441.0325719	497.9052771	715.9042419	427.7052875	329.5033277	332.5046521	301.409735	457.209396
Bnip3l	BCL2/adenovirus E1B interacting protein 3-like	913.2	833.0	798.7	879.9	700.9	762.2	746.9	749.4	787.4	788.0	758.4	1102.6	1481.8	779.3	818.9	727.3	693.0	767.5	778.2	764.1	781.9	787.3	930.9	859.954676867	1079.6309539	895.515485933	930.713624933	1032.6353392	589.8909175	766.087521833	738.7317254	700.1319695	666.9170335
D0HXS9928E	DNA segment, human DXS9928E	395.1	353.0	383.2	364.1	347.3	396.3	383.6	445.7	337.6	389.2	414.2	373.6	604.0	365.8	448.9	412.4	371.4	472.8	465.5	334.9	362.0	418.4	336.7	328.2230988	323.1836778	371.623913	486.026195	405.2808646	446.0729756	430.7659413	474.2622175	418.8731349	353.4642267
Nfkbie	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	56.5	57.4	56.1	64.1	64.7	57.4	61.2	46.1	80.6	60.7	64.7	67.9	91.1	72.1	52.9	55.4	74.9	62.5	54.3	50.5	71.2	38.7	79.1	16.81336319	51.91618703	77.02035767	14.94900496	124.8111768	80.15653129	48.23654042	9.429922063	78.92973624	61.91307424
Dna2l	DNA2 DNA replication helicase 2-like (yeast)	91.9	68.2	84.1	90.6	76.2	108.7	116.9	210.7	163.0	142.1	157.4	142.7	271.8	106.3	163.3	140.2	118.9	101.4	119.5	100.9	109.1	153.6	115.7	120.187464175	109.10405757	100.8672369	134.807751795	149.120894415	110.80616771	97.730850865	102.296963455	151.7548728	191.46692365
Piga	phosphatidylinositol glycan anchor biosynthesis, class A	79.45	95.85	90.25	110.6	84.65	88.0	125.9	104.25	88.15	77.8	101.0	92.95	132.5	109.4	92.45	108.1	109.9	104.55	107.55	75.85	80.0	96.3	73.7	138.205054	105.43374457	85.68102519	106.37638979	97.775981735	92.78468674	154.58062765	135.99745905	83.082977255	103.64246217
Ccl12	chemokine (C-C motif) ligand 12	18.0	7.2	22.7	23.7	24.7	14.6	62.3	17.3	23.4	14.5	29.4	26.0	8.9	33.8	15.4	19.6	28.4	19.2	19.1	9.9	27.6	18.4	11.4	12.01030985	19.99328387	59.55363663	22.79332475	24.07321239	22.17511841	15.1522488	13.67351062	14.82997403	13.45983641
Tsr1	TSR1, 20S rRNA accumulation, homolog (yeast)	231.6	205.5	233.6	204.6	270.7	283.8	349.0	247.4	313.0	223.1	219.2	339.8	277.5	289.4	294.8	230.1	217.9	305.3	230.9	265.8	289.3	292.8	252.9	300.1514506	334.418918	290.6372926	348.9162724	243.3464524	250.4466667	228.062332	212.8289634	253.9648025	211.2882205
Ctsg	cathepsin G	32.7	12.5	17.1	3.0	4.6	14.5	13.8	16.8	12.2	2.1	27.1	12.5	9.1	22.8	10.9	6.8	1.7	20.3	10.5	10.0	4.4	3.3	25.0	17.27380286	10.35902002	9.746343536	23.26941223	20.53181904	21.35654742	23.96343252	25.17610548	195.8517438	29.39153235
2210419D22Rik	RIKEN cDNA 2210419D22 gene	1084.4	841.7	1061.7	1005.0	975.4	735.2	827.4	830.4	672.1	790.5	972.7	761.5	1509.7	668.2	909.9	856.8	799.4	757.3	887.3	1022.9	807.0	815.6	728.2	922.7960915	642.8194074	787.7451684	758.5444559	661.6860696	841.074318	899.6104214	893.5657521	1502.045923	952.8532125
Vil1	villin 1	3.3	4.7	3.3	3.5	2.3	2.3	5.6	3.1	133.1	4.2	5.9	3.1	2.8	2.1	2.6	2.4	5.4	3.8	4.7	3.5	6.1	2.0	3.7	5.56422133	5.547396631	4.023306537	4.78420082	6.986751408	5.693358532	8.43069397	6.787525171	12.73406354	17.69426565
Cyln2	cytoplasmic linker 2	9.1	40.4	13.6	40.1	39.2	16.0	7.5	44.4	13.4	9.0	50.5	12.2	20.4	21.7	5.6	19.8	25.4	8.0	24.1	12.5	36.3	72.5	43.2	17.06098138	56.08277839	13.54797026	12.39959285	21.39557616	76.11757145	145.0480964	14.40897512	9.121431028	51.65959336
Gns	glucosamine (N-acetyl)-6-sulfatase	463.9	624.6	629.1	607.85	541.95	634.55	664.15	730.8	611.9	654.3	549.95	455.75	765.85	581.65	731.55	728.35	583.55	601.9	629.7	477.1	542.8	583.8	528.9	692.5875285	774.0346706	673.1997177	778.902449	758.91323165	539.17747445	516.864905	499.6375614	549.5137607	521.89952695
Cenpk	centromere protein K	55.9	86.9	65.1	68.6	52.3	55.2	71.4	60.5	56.3	12.2	73.5	86.4	82.8	81.8	56.5	73.5	91.9	54.8	91.7	78.3	18.6	66.0	25.8	66.56493859	65.15451383	61.14038103	89.36698187	70.41400513	50.51226742	19.59694686	57.97904041	115.3886374	103.8334256
Vax2	ventral anterior homeobox containing gene 2	156.3	78.1	106.5	156.6	49.8	44.5	39.9	47.7	133.5	100.4	64.5	55.0	31.7	72.3	167.5	49.4	51.5	145.1	39.5	140.6	73.2	261.2	185.8	120.8109799	125.3173788	72.87829766	70.16701081	156.4993521	89.8485646	147.7637904	176.7884147	89.22197469	62.31153314
Ehd1	EH-domain containing 1	223.35	285.95	181.9	218.1	247.1	218.6	217.8	212.75	199.1	187.45	171.1	184.6	52.85	178.65	175.3	183.65	182.0	138.15	151.55	212.25	167.0	173.05	168.4	119.14174845	174.706550075	165.473055455	298.29031555	107.69776228	145.231151387	229.99035745	203.605074783	214.7834334	127.71035953
Mrvi1	MRV integration site 1	50.5	78.4	63.3	62.9	34.9	48.6	42.9	63.8	46.6	16.2	43.1	33.4	19.2	53.4	13.4	13.7	116.4	66.6	63.7	23.1	54.5	44.3	19.6	72.44487593	68.66087003	27.94551351	66.11323971	102.7838775	80.1236932	106.1359532	15.27162581	22.08669931	26.94652277
Hoxd11	homeo box D11	21.6	20.1	110.4	164.5	83.1	101.8	33.8	17.2	60.9	22.8	57.7	39.6	12.6	22.1	14.0	36.1	38.7	25.9	156.4	31.8	153.4	158.1	68.4	73.42167021	5.033547492	76.49510608	25.41008916	81.53510223	9.333104988	29.3356591	108.2352643	107.6757562	23.78179697
Pum2	pumilio 2 (Drosophila)	1043.6	872.2	969.0	969.6	965.9	1000.9	961.0	1131.2	1010.9	1016.3	1112.9	1328.9	1277.4	1079.7	1079.6	1062.9	961.0	1261.0	1204.5	1086.9	1140.3	1111.3	1061.7	1183.44821027	1222.7769591	1232.8540329	1156.77679883	1287.2063553	633.5117407	806.084011733	849.739260167	721.874357767	644.7493226
Mapk7	mitogen activated protein kinase 7	32.2	28.7	32.3	34.8	32.6	33.0	19.5	34.6	39.4	40.1	45.6	53.2	38.9	37.0	28.9	26.7	27.7	37.7	35.9	47.6	41.2	51.1	37.3	25.74940569	27.82862568	33.92442884	19.02300685	36.86380268	30.38019689	44.78602629	23.62492829	44.43947935	27.31784152
Slc35a2	solute carrier family 35 (UDP-galactose transporter), member 2	146.5	148.6	159.7	177.7	131.3	127.2	150.8	108.3	153.6	107.3	210.7	182.5	118.8	120.8	116.2	166.5	121.4	160.4	147.8	141.6	143.4	157.1	117.9	119.912046245	110.030763835	130.405672272	91.50241578	95.5000100225	152.543990403	171.490951361	160.0658649	145.383648233	208.055751125
Fbs1	fibrosin 1	97.7	109.9	107.9	97.5	151.4	42.8	130.2	211.5	132.7	140.4	183.6	129.6	26.5	133.5	146.0	125.6	135.7	83.9	146.1	116.4	182.1	120.4	93.1	99.21472436	107.2863171	148.132082665	164.3185166	158.563859515	53.231091115	116.59615846	138.548803465	61.68556113	103.846509395
Atp6v1b2	ATPase, H+ transporting, lysosomal V1 subunit B2	458.75	541.9	541.55	498.75	499.95	517.2	467.4	521.6	501.8	511.15	503.5	741.5	721.6	581.85	564.9	557.3	645.4	605.3	587.45	546.05	539.75	476.05	495.1	568.552349233	515.52838604	522.4891754	568.120033753	652.660304977	590.3018004	466.353693	544.184596733	620.179018933	531.887594867
Gabra2	gamma-aminobutyric acid (GABA-A) receptor, subunit alpha 2	9.7	19.9	19.7	14.8	18.5	12.3	40.1	41.1	10.9	14.4	66.2	13.9	10.6	20.2	12.9	22.2	19.1	11.9	15.0	13.8	21.4	26.4	70.2	16.90191405	9.700432273	23.61578368	15.90630221	30.14360421	10.90339676	17.69749619	39.40197166	3.779178357	12.31975731
Hoxc8	homeo box C8	150.5	121.5	124.2	180.2	199.9	152.7	160.2	132.1	108.0	111.3	169.7	94.5	81.1	146.6	90.7	145.7	126.7	111.3	153.1	137.4	174.5	146.0	140.0	215.0566355	196.8628436	161.4215966	190.0410551	73.11924743	71.83453274	87.88498498	99.11279407	132.0452541	68.86485656
Slc6a1	solute carrier family 6 (neurotransmitter transporter, GABA), member 1	11.3	21.2	24.2	33.0	29.9	52.5	81.0	8.9	19.3	16.6	18.7	15.1	10.5	64.2	16.3	32.2	36.3	37.2	18.2	22.9	22.0	16.6	37.0	56.67627978	32.85340565	1.532189608	5.926720037	5.262054068	6.881408766	15.65449925	37.50452255	11.55545414	43.65281389
Cnr2	cannabinoid receptor 2 (macrophage)	5.6	11.2	6.8	6.5	4.6	18.5	8.8	25.7	13.3	15.2	14.1	13.9	14.3	29.8	12.8	10.6	13.8	14.0	19.7	23.9	3.8	6.5	4.3	9.037269371	83.59228489	6.171280328	9.01421997	8.268652208	11.50734224	11.0140587	9.296852616	18.98001717	9.995487832
Cyp2j6	cytochrome P450, family 2, subfamily j, polypeptide 6	15.3	3.2	11.3	12.7	3.9	3.6	4.7	1.7	21.9	1.5	5.1	37.7	0.6	5.6	5.5	18.6	6.9	4.5	24.9	4.4	2.4	8.3	2.3	13.28323911	28.7110994	31.8695233	19.82390333	7.489638846	9.246719206	4.876698448	13.65377435	8.387615382	11.64848555
Plxna3	plexin A3	336.3	396.2	385.3	438.9	209.5	350.0	312.6	187.2	339.9	206.5	154.9	241.8	132.9	434.5	199.6	334.9	486.0	149.7	177.2	82.5	337.7	263.7	290.5	275.389636515	148.983566905	143.3431938	188.70444149	179.22877385	280.23004105	314.8434512	281.4361786	376.46996615	346.58435
Sema3f	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3 F	12.6	8.7	15.9	21.9	17.7	18.6	16.1	10.7	32.7	13.5	46.5	18.5	14.2	10.5	36.9	29.9	11.7	14.4	8.8	17.9	41.3	35.9	16.0	23.400644015	21.178274935	31.681548045	27.121455775	73.01624178	21.411091675	22.2441399505	18.5375837255	119.02408985	29.9961161
Tchh	trichohyalin	0.8	24.4	12.7	12.3	15.5	2.1	14.1	1.0	5.5	17.1	4.4	0.8	14.6	1.0	0.9	2.4	16.2	3.0	0.9	11.1	1.6	21.6	1.0	3.576872754	657.1482343	10.49536178	42.33376299	19.42520852	16.65369925	0.493096398	14.10316713	4.861722341	1.362891178
Hand1	heart and neural crest derivatives expressed transcript 1	158.7	123.55	166.85	180.5	336.9	234.9	162.05	163.7	238.7	203.5	265.2	234.9	157.1	208.25	198.3	197.25	253.2	220.3	288.35	252.2	209.9	149.85	123.2	251.90678495	122.425450025	135.534070795	215.31786772	236.821285995	59.09307798	180.235046255	193.931748465	242.9955953	171.160511875
Hand2	heart and neural crest derivatives expressed transcript 2	74.7	18.1	55.0	25.9	41.8	25.4	60.2	54.9	96.8	66.2	71.8	34.0	13.0	17.1	41.5	19.8	26.6	31.1	21.0	19.1	49.0	42.5	101.6	5.79538014	7.16382885	26.35525713	7.966631459	125.6244974	16.43103053	17.77615098	109.7695604	26.02122179	62.83651872
Cxcl10	chemokine (C-X-C motif) ligand 10	82.8	60.3	33.9	49.5	43.0	37.4	66.6	33.5	77.1	29.9	55.1	24.4	63.9	22.9	31.9	99.2	60.9	77.1	85.5	14.0	10.6	57.3	11.4	18.59637474	91.33180529	24.25316246	152.38341	59.00608884	37.72549012	67.11834597	90.68222194	156.1630086	42.62160809
Il4i1	interleukin 4 induced 1	22.0	21.5	29.5	29.5	27.4	27.8	23.0	24.1	29.8	14.0	27.7	31.3	52.4	17.1	39.6	35.0	36.0	23.5	30.2	22.4	75.6	20.0	29.6	25.34540351	57.92064515	24.36436995	14.34730856	31.45666764	76.53618559	40.08478702	20.30715358	77.44293623	16.66373187
Nudt19	nudix (nucleoside diphosphate linked moiety X)-type motif 19	1186.0	1506.8	1281.6	1349.2	1379.5	1254.5	1551.3	1596.2	1696.7	1704.1	1629.2	1130.3	2104.4	1482.7	1433.1	1757.1	1581.7	1680.6	1519.5	1176.7	1294.9	1737.1	1342.0	1334.7854215	1596.0472135	1494.9019405	1654.9368345	1575.8646425	1425.1528085	1153.2389904	1253.5761605	1437.543124	1224.408003
Col17a1	procollagen, type XVII, alpha 1	114.3	135.9	152.3	47.9	51.7	51.6	111.6	65.4	114.6	35.9	35.6	35.8	42.0	39.2	49.4	41.2	92.4	42.7	48.5	127.3	73.0	48.4	56.7	5.649396226	493.7140362	425.587521	13.98293397	6.126906373	17.5156357	31.63520138	5.153911682	42.61680776	13.72345896
Krt77	keratin 77	12.4	8.9	54.3	54.6	41.0	48.6	32.4	28.8	32.5	27.6	45.5	60.4	15.8	46.9	25.6	26.8	55.7	10.5	47.2	34.4	51.1	30.7	32.3	215.5268873	3070.614139	4145.967061	190.6023869	203.873545	189.9912918	183.6493866	172.9815016	158.0896338	341.3628779
Socs1	suppressor of cytokine signaling 1	166.8	134.5	136.4	53.5	151.0	107.1	317.5	230.5	184.8	149.5	215.5	60.2	144.2	165.7	187.4	235.8	230.5	200.0	34.6	245.5	218.4	128.0	134.2	183.1490198	141.4354029	182.8039728	167.636564	184.7865369	116.0437564	168.9386417	149.6807013	55.728142	268.2292813
Ptma	prothymosin alpha	3732.8	3908.2	3052.7	3199.8	2529.8	3382.9	4041.2	3100.5	3396.3	3113.5	2589.1	2624.6	4236.7	3095.1	4013.2	3976.0	3604.3	3660.4	3563.3	1766.1	1844.4	2661.4	2299.0	4342.571279	4033.129325	5410.688166	3237.886753	4130.694079	2206.462806	2345.371024	1974.078173	2534.077334	2170.230175
Evx1	even skipped homeotic gene 1 homolog	55.05	20.75	24.45	15.45	21.8	17.0	15.9	16.3	17.1	21.15	22.45	38.4	13.75	25.35	42.9	21.7	26.2	19.3	25.15	20.85	31.05	18.95	21.85	48.94546935	31.31790445	18.43990777	34.2877745	17.21228466	10.8775522	49.9485291	19.06006801	43.20039782	43.00852042
Mns1	meiosis-specific nuclear structural protein 1	10.5	5.5	13.2	14.5	6.1	10.5	8.0	5.6	6.6	4.8	14.0	10.0	6.6	9.9	6.3	8.5	14.9	17.0	52.4	11.0	8.8	15.4	10.7	8.229074475	38.63534197	6.06355524	22.30726674	5.08109408	81.29508861	109.0250112	20.12346634	11.86552441	29.11823938
Xlr3a	X-linked lymphocyte-regulated 3A///X-linked lymphocyte-regulated 3B	3.1	139.4	142.9	133.1	37.0	27.7	176.0	33.0	31.4	46.1	37.4	13.1	170.2	18.3	218.2	89.6	148.1	25.8	155.2	22.3	90.5	6.9	43.0	20.79097478	84.13509159	98.70077538	54.60495202	19.59625191	77.11895211	20.73809419	111.7889493	114.2710569	59.19879352
Neurog2	neurogenin 2	26.8	67.0	52.9	53.2	64.1	33.7	50.5	10.0	11.3	12.2	21.5	36.3	26.7	39.2	17.3	38.4	18.1	57.7	37.5	71.7	63.7	18.4	46.0	65.6819606	49.91769538	7.993197783	32.12757151	27.27234379	49.6725409	124.0340213	10.69662538	75.4689454	19.11286922
Tgtp	T-cell specific GTPase	3039.7	1007.6	345.8	202.3	520.5	484.8	2838.8	255.4	736.5	124.4	554.6	100.1	468.0	154.5	221.4	199.9	189.0	162.1	189.0	58.5	26.2	70.0	40.0	452.1919362	316.1242613	406.7703607	538.9782852	750.1742123	523.8382566	376.5784709	532.5359521	384.1359035	261.1197121
Rpl19	ribosomal protein L19	7423.0	6708.6	6985.4	6933.7	5870.6	7296.6	6438.5	7858.6	6700.7	7405.3	8999.2	9547.8	8428.0	7521.6	7571.8	6409.9	6425.7	6416.8	6684.9	9586.8	9002.4	8378.5	8697.3	6960.78405	7487.022458	6967.127113	7257.335275	8701.230035	7615.791636	7610.648887	7815.962722	7413.198295	6781.961706
